Date, Time, Latitude, Longitude, GPS Fix, Force, Water Level, Accel Calibration, Gyro Calibration, Magne Calibration, Sys Calibration, Quat W, Quat X, Quat Y, Quat Z, Euler X, Euler Y, Euler Z, Pressure (Pa), Altitude (m), Internal Temperature (C)
4/26/2021, 22:01:48, 21.38742, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100906.25, 35.44, 27.31
4/26/2021, 22:01:49, 21.38742, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100906.00, 35.31, 27.31
4/26/2021, 22:01:50, 21.38741, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100909.75, 35.19, 27.31
4/26/2021, 22:01:51, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100911.50, 34.94, 27.38
4/26/2021, 22:01:52, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100910.00, 34.56, 27.38
4/26/2021, 22:01:53, 21.38741, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100910.75, 34.50, 27.38
4/26/2021, 22:01:55, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100915.25, 34.56, 27.38
4/26/2021, 22:01:56, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100911.50, 34.50, 27.38
4/26/2021, 22:01:57, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100912.25, 34.38, 27.38
4/26/2021, 22:01:58, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100912.00, 34.25, 27.38
4/26/2021, 22:01:59, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100918.25, 34.25, 27.38
4/26/2021, 22:02:00, 21.38741, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100917.75, 33.81, 27.38
4/26/2021, 22:02:01, 21.38742, -157.94679, 1, 184, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100916.50, 33.88, 27.38
4/26/2021, 22:02:02, 21.38743, -157.94679, 1, 178, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100916.75, 33.94, 27.38
4/26/2021, 22:02:03, 21.38743, -157.94679, 1, 191, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100920.25, 34.06, 27.38
4/26/2021, 22:02:04, 21.38743, -157.94679, 1, 164, 0, 0, 3, 3, 3, 0.84, -0.04, 0.02, -0.54, 65.13, 0.75, 4.69, 100918.50, 34.00, 27.38
4/26/2021, 22:02:06, 21.38743, -157.94679, 1, 189, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.56, 0.69, 4.50, 100916.25, 33.75, 27.38
4/26/2021, 22:02:07, 21.38743, -157.94679, 1, 186, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.44, 100921.75, 33.88, 27.38
4/26/2021, 22:02:08, 21.38743, -157.94679, 1, 186, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100924.00, 33.50, 27.38
4/26/2021, 22:02:09, 21.38743, -157.94679, 1, 186, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100924.25, 33.56, 27.38
4/26/2021, 22:02:10, 21.38743, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100925.50, 33.25, 27.38
4/26/2021, 22:02:11, 21.38743, -157.94679, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100929.75, 33.13, 27.38
4/26/2021, 22:02:12, 21.38746, -157.94675, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100933.00, 32.94, 27.44
4/26/2021, 22:02:13, 21.38747, -157.94675, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100933.00, 32.75, 27.44
4/26/2021, 22:02:14, 21.38747, -157.94675, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100936.25, 32.44, 27.44
4/26/2021, 22:02:15, 21.38747, -157.94675, 1, 185, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100938.25, 32.38, 27.44
4/26/2021, 22:02:17, 21.38747, -157.94675, 1, 184, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100938.50, 32.19, 27.44
4/26/2021, 22:02:18, 21.38747, -157.94675, 1, 183, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100940.00, 32.19, 27.44
4/26/2021, 22:02:19, 21.38747, -157.94675, 1, 182, 0, 0, 3, 3, 3, 0.86, -0.04, 0.01, -0.51, 61.38, 0.75, 4.50, 100947.75, 31.75, 27.44
4/26/2021, 22:02:20, 21.38747, -157.94675, 1, 185, 0, 0, 3, 3, 3, 0.71, 0.00, 0.02, -0.70, 89.00, -1.38, 1.50, 100942.50, 31.69, 27.44
4/26/2021, 22:02:21, 21.38747, -157.94675, 1, 164, 0, 0, 3, 3, 3, 0.73, -0.06, 0.01, -0.68, 85.56, 3.88, 6.13, 100939.75, 31.69, 27.44
4/26/2021, 22:02:22, 21.38747, -157.94675, 1, 173, 0, 0, 3, 3, 3, 0.92, -0.04, 0.01, -0.39, 45.81, 0.56, 4.94, 100990.50, 26.94, 27.44
4/26/2021, 22:02:23, 21.38747, -157.94675, 1, 182, 0, 0, 3, 3, 3, 0.97, -0.07, 0.04, -0.24, 28.00, -2.44, 9.25, 100979.50, 30.88, 27.44
4/26/2021, 22:02:24, 21.38747, -157.94675, 1, 176, 0, 0, 3, 3, 3, 0.92, -0.06, 0.00, -0.38, 44.69, 2.00, 6.13, 100956.00, 30.38, 27.44
4/26/2021, 22:02:25, 21.38744, -157.94672, 1, 183, 0, 0, 3, 3, 3, 0.90, -0.05, 0.04, -0.43, 51.31, -1.63, 7.00, 100961.00, 30.25, 27.44
4/26/2021, 22:02:26, 21.38744, -157.94672, 1, 186, 0, 0, 3, 3, 3, 0.81, 0.10, 0.56, -0.15, 21.19, -69.06, -0.13, 100964.00, 30.38, 27.44
4/26/2021, 22:02:28, 21.38744, -157.94672, 1, 184, 0, 1, 3, 3, 3, 0.79, 0.16, 0.56, -0.21, 29.56, -71.00, -3.38, 100960.00, 30.25, 27.44
4/26/2021, 22:02:29, 21.38744, -157.94672, 1, 184, 0, 1, 3, 3, 3, 0.78, 0.16, 0.55, -0.25, 35.00, -69.63, 2.25, 100966.50, 28.38, 27.50
4/26/2021, 22:02:30, 21.38744, -157.94672, 1, 184, 0, 1, 3, 3, 1, 0.66, -0.22, -0.60, -0.38, 59.75, 76.06, -42.94, 100980.50, 28.94, 27.44
4/26/2021, 22:02:31, 21.38744, -157.94672, 1, 183, 0, 3, 3, 3, 3, 0.66, -0.16, -0.67, -0.29, 48.06, 78.81, -75.63, 100989.25, 28.69, 27.50
4/26/2021, 22:02:32, 21.38744, -157.94672, 1, 184, 0, 3, 3, 3, 3, 0.67, -0.13, -0.67, -0.29, 47.13, 77.13, -73.94, 100983.00, 29.00, 27.50
4/26/2021, 22:02:33, 21.38744, -157.94672, 1, 184, 0, 3, 3, 3, 3, 0.75, -0.15, -0.55, -0.35, 49.88, 66.69, -23.63, 100986.25, 28.06, 27.50
4/26/2021, 22:02:34, 21.38744, -157.94672, 1, 193, 0, 3, 3, 3, 3, 0.97, -0.03, -0.04, -0.25, 29.44, 5.56, 1.94, 101015.50, 26.94, 27.50
4/26/2021, 22:02:35, 21.38744, -157.94672, 1, 182, 0, 3, 3, 3, 3, 0.97, -0.05, 0.04, -0.25, 29.31, -3.13, 6.19, 101016.75, 26.50, 27.50
4/26/2021, 22:02:36, 21.38745, -157.94670, 1, 182, 0, 3, 3, 3, 3, 0.99, -0.07, 0.06, -0.05, 6.19, -5.81, 8.44, 100976.75, 27.31, 27.50
4/26/2021, 22:02:37, 21.38745, -157.94672, 1, 185, 0, 3, 3, 3, 2, 0.51, 0.02, -0.03, -0.86, 118.00, -0.38, -4.75, 100996.75, 27.50, 27.50
4/26/2021, 22:02:39, 21.38745, -157.94672, 1, 183, 0, 3, 3, 3, 3, 0.24, 0.13, -0.04, -0.96, 151.94, -13.19, -7.63, 100999.25, 27.06, 27.50
4/26/2021, 22:02:40, 21.38745, -157.94672, 1, 183, 0, 3, 3, 3, 3, 0.31, 0.21, -0.08, -0.93, 143.50, -19.56, -17.19, 101030.50, 25.94, 27.50
4/26/2021, 22:02:41, 21.38745, -157.94672, 1, 177, 0, 3, 3, 3, 3, 0.65, 0.14, -0.18, -0.73, 96.56, 1.81, -25.75, 100987.50, 25.56, 27.50
4/26/2021, 22:02:42, 21.38745, -157.94672, 1, 182, 0, 3, 3, 3, 3, 0.56, 0.32, -0.35, -0.68, 100.56, -2.13, -56.56, 100984.25, 26.63, 27.56
4/26/2021, 22:02:43, 21.38745, -157.94672, 1, 183, 0, 3, 3, 3, 3, 0.40, 0.33, -0.34, -0.79, 126.63, -14.31, -55.25, 101176.00, 12.75, 27.50
4/26/2021, 22:02:44, 21.38745, -157.94672, 1, 211, 0, 3, 3, 3, 3, -0.16, 0.14, -0.02, -0.98, 198.94, -16.38, 0.94, 101080.00, 25.25, 27.56
4/26/2021, 22:02:45, 21.38745, -157.94672, 1, 268, 0, 3, 3, 3, 3, -0.05, -0.08, 0.12, -0.99, 185.44, 10.19, 13.06, 100994.75, 27.69, 27.56
4/26/2021, 22:02:46, 21.38745, -157.94672, 1, 156, 0, 3, 3, 3, 3, 0.15, -0.22, -0.10, -0.96, 162.50, 26.19, -7.75, 100989.75, 27.56, 27.56
4/26/2021, 22:02:47, 21.38745, -157.94672, 1, 165, 0, 3, 3, 3, 3, 0.59, 0.05, -0.02, -0.81, 107.88, -3.63, -5.63, 101012.25, 24.69, 27.56
4/26/2021, 22:02:48, 21.38745, -157.94670, 1, 243, 0, 3, 3, 3, 3, -0.11, 0.03, 0.10, -0.99, 193.06, -1.50, 11.38, 101031.75, 15.06, 27.56
4/26/2021, 22:02:50, 21.38745, -157.94670, 1, 172, 0, 3, 3, 3, 3, -0.26, 0.07, 0.18, -0.95, 210.31, -2.75, 21.75, 101032.75, 24.19, 27.56
4/26/2021, 22:02:51, 21.38745, -157.94670, 1, 180, 0, 3, 3, 3, 3, -0.51, 0.07, 0.07, -0.86, 241.00, -2.81, 10.38, 101012.75, 23.38, 27.56
4/26/2021, 22:02:52, 21.38745, -157.94670, 1, 233, 0, 3, 3, 3, 3, 0.25, -0.20, 0.12, -0.94, 150.63, 18.00, 19.75, 101027.25, 25.75, 27.56
4/26/2021, 22:02:53, 21.38745, -157.94670, 1, 190, 0, 3, 3, 3, 3, 0.50, -0.22, 0.24, -0.80, 116.38, 6.44, 37.38, 101014.00, 26.00, 27.56
4/26/2021, 22:02:54, 21.38745, -157.94670, 1, 198, 0, 3, 3, 3, 3, 0.47, -0.28, 0.32, -0.77, 116.88, 7.63, 50.06, 101009.50, 26.25, 27.56
4/26/2021, 22:02:55, 21.38745, -157.94670, 1, 189, 0, 3, 3, 3, 3, 0.48, -0.24, 0.28, -0.80, 117.94, 6.31, 43.19, 101021.25, 25.50, 27.56
4/26/2021, 22:02:56, 21.38745, -157.94670, 1, 180, 0, 3, 3, 3, 3, 0.46, -0.32, 0.31, -0.77, 118.00, 11.63, 51.31, 101027.25, 24.44, 27.56
4/26/2021, 22:02:57, 21.38745, -157.94670, 1, 195, 0, 3, 3, 3, 3, 0.39, -0.42, 0.42, -0.70, 121.31, 14.31, 72.19, 101287.50, 23.50, 27.63
4/26/2021, 22:02:58, 21.38744, -157.94672, 1, 198, 0, 3, 3, 3, 3, -0.07, -0.64, 0.75, 0.15, 279.19, -4.50, -161.31, 100963.25, 30.19, 27.63
4/26/2021, 22:02:59, 21.38744, -157.94672, 1, 165, 0, 3, 3, 3, 0, -0.06, -0.63, 0.75, 0.19, 279.88, -7.94, -158.50, 100966.50, 30.00, 27.63
4/26/2021, 22:03:01, 21.38744, -157.94672, 1, 191, 0, 3, 3, 3, 0, -0.06, -0.63, 0.75, 0.19, 279.50, -8.00, -158.56, 100968.50, 29.69, 27.69
4/26/2021, 22:03:02, 21.38744, -157.94672, 1, 170, 0, 3, 3, 3, 0, -0.07, -0.64, 0.74, 0.19, 278.19, -8.19, -158.38, 100969.25, 29.63, 27.69
4/26/2021, 22:03:03, 21.38744, -157.94672, 1, 194, 0, 3, 3, 3, 0, -0.07, -0.64, 0.74, 0.19, 278.13, -8.13, -158.25, 100972.00, 27.69, 27.69
4/26/2021, 22:03:04, 21.38744, -157.94672, 1, 172, 0, 3, 3, 3, 0, 0.62, 0.01, 0.02, -0.79, 103.88, -2.44, 0.31, 101030.50, 21.38, 27.75
4/26/2021, 22:03:05, 21.38744, -157.94672, 1, 150, 0, 3, 3, 3, 0, 0.66, 0.09, -0.01, -0.74, 96.69, -7.38, -7.63, 101029.50, 24.06, 27.69
4/26/2021, 22:03:06, 21.38741, -157.94666, 1, 190, 0, 3, 3, 3, 1, 0.96, 0.02, -0.03, -0.27, 30.88, 2.19, -2.81, 101031.00, 24.63, 27.69
4/26/2021, 22:03:07, 21.38740, -157.94666, 1, 181, 0, 3, 3, 3, 0, 0.99, 0.01, -0.00, -0.17, 19.19, 0.00, -1.56, 101039.25, 23.94, 27.69
4/26/2021, 22:03:08, 21.38740, -157.94667, 1, 185, 0, 3, 3, 3, 0, 0.99, -0.00, 0.00, -0.16, 18.06, -0.44, 0.25, 101036.25, 24.00, 27.69
4/26/2021, 22:03:09, 21.38740, -157.94667, 1, 184, 0, 3, 3, 3, 0, 0.98, 0.00, 0.01, -0.19, 22.19, -0.88, 0.06, 101034.00, 24.44, 27.69
4/26/2021, 22:03:10, 21.38740, -157.94667, 1, 183, 0, 3, 3, 3, 1, 0.97, 0.01, 0.01, -0.22, 25.81, -1.13, -1.06, 101034.25, 24.25, 27.69
4/26/2021, 22:03:12, 21.38740, -157.94667, 1, 183, 0, 3, 3, 3, 1, 0.97, 0.02, 0.01, -0.26, 29.81, -1.13, -1.56, 101033.00, 24.19, 27.69
4/26/2021, 22:03:13, 21.38740, -157.94667, 1, 182, 0, 3, 3, 3, 1, 0.97, 0.01, 0.01, -0.24, 27.19, -1.19, -1.13, 101039.00, 24.19, 27.69
4/26/2021, 22:03:14, 21.38740, -157.94667, 1, 180, 0, 3, 3, 3, 1, 0.98, -0.00, 0.01, -0.22, 25.50, -0.94, 0.56, 101042.00, 23.75, 27.69
4/26/2021, 22:03:15, 21.38740, -157.94667, 1, 191, 0, 3, 3, 3, 1, 0.98, -0.05, 0.02, -0.20, 22.75, -1.63, 6.13, 101037.75, 23.94, 27.69
4/26/2021, 22:03:16, 21.38740, -157.94667, 1, 184, 0, 3, 3, 3, 3, 0.93, -0.09, -0.05, -0.34, 40.13, 8.94, 7.88, 101037.50, 23.88, 27.75
4/26/2021, 22:03:17, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 2, 0.95, -0.12, -0.09, -0.26, 30.50, 13.13, 10.31, 101038.75, 23.75, 27.75
4/26/2021, 22:03:18, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 0, 1.00, -0.03, -0.03, 0.08, 351.13, 3.31, 3.25, 101037.25, 23.38, 27.75
4/26/2021, 22:03:19, 21.38740, -157.94669, 1, 177, 0, 3, 3, 3, 0, 0.85, 0.00, -0.01, 0.52, 296.69, 1.06, 0.56, 101051.00, 21.69, 27.75
4/26/2021, 22:03:20, 21.38740, -157.94669, 1, 192, 0, 3, 3, 3, 0, 0.80, -0.02, -0.03, 0.59, 287.19, 0.88, 3.94, 101071.50, 21.44, 27.75
4/26/2021, 22:03:21, 21.38740, -157.94669, 1, 184, 0, 3, 3, 3, 0, 0.98, -0.07, -0.05, 0.19, 338.31, 3.75, 9.13, 101067.50, 21.50, 27.75
4/26/2021, 22:03:23, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 0, 0.96, -0.08, -0.01, 0.28, 327.38, -0.75, 8.75, 101065.25, 21.50, 27.75
4/26/2021, 22:03:24, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 3, 0.95, -0.00, -0.01, 0.31, 324.38, 0.56, 0.50, 101072.50, 21.56, 27.75
4/26/2021, 22:03:25, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 2, 0.86, -0.02, 0.01, 0.50, 299.38, -2.50, 1.69, 101066.75, 20.88, 27.75
4/26/2021, 22:03:26, 21.38740, -157.94669, 1, 183, 0, 3, 3, 3, 0, 0.20, -0.05, -0.00, 0.98, 202.69, -5.75, 1.63, 101071.50, 21.56, 27.75
4/26/2021, 22:03:27, 21.38740, -157.94669, 1, 197, 0, 3, 3, 3, 1, -0.46, -0.06, -0.01, 0.89, 125.38, -7.06, -2.25, 101079.50, 20.00, 27.75
4/26/2021, 22:03:28, 21.38743, -157.94669, 1, 198, 0, 3, 3, 3, 3, -0.88, -0.03, 0.13, 0.46, 55.63, 11.94, -10.38, 101080.75, 21.56, 27.81
4/26/2021, 22:03:29, 21.38743, -157.94669, 1, 189, 0, 3, 3, 3, 3, -0.88, 0.06, -0.01, 0.47, 56.25, 2.50, 6.56, 101057.50, 21.94, 27.81
4/26/2021, 22:03:30, 21.38742, -157.94669, 1, 180, 0, 3, 3, 3, 3, -0.89, 0.06, -0.01, 0.46, 54.44, 2.06, 6.38, 101066.00, 21.88, 27.81
4/26/2021, 22:03:31, 21.38742, -157.94669, 1, 182, 0, 3, 3, 3, 3, -0.89, 0.06, -0.01, 0.46, 54.44, 2.06, 6.38, 101064.25, 21.56, 27.81
4/26/2021, 22:03:32, 21.38742, -157.94669, 1, 182, 0, 3, 3, 3, 3, -0.89, 0.06, -0.01, 0.46, 54.44, 2.06, 6.31, 101066.00, 21.69, 27.81
4/26/2021, 22:03:34, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.06, -0.01, 0.46, 54.50, 2.00, 6.25, 101068.50, 21.69, 27.81
4/26/2021, 22:03:35, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.06, -0.01, 0.46, 54.50, 1.94, 6.13, 101067.00, 21.31, 27.81
4/26/2021, 22:03:36, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101072.25, 21.50, 27.81
4/26/2021, 22:03:37, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101072.50, 21.25, 27.81
4/26/2021, 22:03:38, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101069.00, 21.00, 27.81
4/26/2021, 22:03:39, 21.38742, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101076.00, 20.75, 27.88
4/26/2021, 22:03:40, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101078.25, 20.81, 27.88
4/26/2021, 22:03:41, 21.38743, -157.94669, 1, 184, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101079.00, 20.69, 27.88
4/26/2021, 22:03:42, 21.38743, -157.94669, 1, 184, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101082.75, 20.31, 27.88
4/26/2021, 22:03:44, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101081.75, 20.00, 27.88
4/26/2021, 22:03:45, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101085.75, 20.06, 27.88
4/26/2021, 22:03:46, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101085.50, 19.81, 27.88
4/26/2021, 22:03:47, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101087.75, 19.69, 27.88
4/26/2021, 22:03:48, 21.38743, -157.94669, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101089.25, 19.69, 27.88
4/26/2021, 22:03:49, 21.38743, -157.94669, 1, 182, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101093.75, 19.38, 27.94
4/26/2021, 22:03:50, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101091.50, 19.13, 27.94
4/26/2021, 22:03:51, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101096.25, 19.19, 27.94
4/26/2021, 22:03:52, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101099.50, 19.06, 27.94
4/26/2021, 22:03:53, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101100.75, 18.94, 27.94
4/26/2021, 22:03:55, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101099.50, 18.63, 27.94
4/26/2021, 22:03:56, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101102.50, 18.63, 27.94
4/26/2021, 22:03:57, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101108.25, 18.50, 27.94
4/26/2021, 22:03:58, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101105.00, 18.31, 27.94
4/26/2021, 22:03:59, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101106.75, 18.00, 27.94
4/26/2021, 22:04:00, 21.38745, -157.94667, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101112.00, 17.81, 28.00
4/26/2021, 22:04:01, 21.38745, -157.94666, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101114.75, 17.56, 28.00
4/26/2021, 22:04:02, 21.38745, -157.94666, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101115.25, 17.38, 28.00
4/26/2021, 22:04:03, 21.38745, -157.94666, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101116.75, 17.50, 28.00
4/26/2021, 22:04:04, 21.38745, -157.94666, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101117.75, 17.44, 28.00
4/26/2021, 22:04:06, 21.38745, -157.94666, 1, 183, 0, 3, 3, 3, 3, -0.89, 0.05, -0.01, 0.46, 54.50, 1.75, 6.06, 101117.50, 17.31, 28.00
