Date, Time, Latitude, Longitude, GPS Fix, Force, Water Level, Accel Calibration, Gyro Calibration, Magne Calibration, Sys Calibration, Quat W, Quat X, Quat Y, Quat Z, Euler X, Euler Y, Euler Z, Pressure (Pa), Altitude (m), Internal Temperature (C)
4/26/2021, 22:20:16, 21.38734, -157.94641, 1, 184, 0, 1, 3, 3, 1, 0.85, -0.13, -0.28, -0.42, 52.31, 36.38, -0.75, 101152.25, 14.38, 32.50
4/26/2021, 22:20:18, 21.38734, -157.94641, 1, 184, 0, 1, 3, 3, 1, 0.87, -0.09, -0.34, -0.35, 43.63, 40.56, -5.69, 101191.50, 10.69, 32.50
4/26/2021, 22:20:19, 21.38734, -157.94641, 1, 184, 0, 3, 3, 3, 1, 0.88, -0.10, -0.34, -0.30, 37.88, 41.56, -2.75, 101187.00, 12.00, 32.50
4/26/2021, 22:20:20, 21.38734, -157.94641, 1, 184, 0, 3, 3, 3, 1, 0.88, -0.09, -0.35, -0.30, 37.50, 41.94, -3.63, 101208.25, 11.56, 32.50
4/26/2021, 22:20:21, 21.38734, -157.94641, 1, 184, 0, 3, 3, 3, 3, 0.96, 0.07, -0.23, -0.17, 19.94, 24.81, -13.88, 101162.50, 15.88, 32.50
4/26/2021, 22:20:22, 21.38734, -157.94641, 1, 185, 0, 3, 3, 3, 3, 0.99, 0.07, -0.07, -0.10, 12.00, 7.38, -8.75, 101110.75, 18.75, 32.56
4/26/2021, 22:20:23, 21.38736, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.94, 1.13, -7.13, 101095.00, 19.25, 32.56
4/26/2021, 22:20:24, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101092.50, 19.31, 32.56
4/26/2021, 22:20:25, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101090.50, 19.81, 32.56
4/26/2021, 22:20:26, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101085.25, 19.88, 32.56
4/26/2021, 22:20:27, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101082.25, 20.38, 32.56
4/26/2021, 22:20:29, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101081.75, 20.06, 32.56
4/26/2021, 22:20:30, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101085.75, 20.31, 32.56
4/26/2021, 22:20:31, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101082.25, 20.25, 32.56
4/26/2021, 22:20:32, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101080.75, 20.31, 32.63
4/26/2021, 22:20:33, 21.38737, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101083.00, 20.13, 32.63
4/26/2021, 22:20:34, 21.38735, -157.94647, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101080.00, 20.13, 32.63
4/26/2021, 22:20:35, 21.38734, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101082.25, 20.06, 32.63
4/26/2021, 22:20:36, 21.38733, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101080.25, 20.31, 32.63
4/26/2021, 22:20:37, 21.38733, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101085.25, 20.19, 32.63
4/26/2021, 22:20:38, 21.38733, -157.94649, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101086.50, 19.94, 32.63
4/26/2021, 22:20:40, 21.38733, -157.94649, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101084.50, 20.13, 32.63
4/26/2021, 22:20:41, 21.38733, -157.94649, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101085.75, 20.06, 32.63
4/26/2021, 22:20:42, 21.38733, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101087.00, 20.00, 32.63
4/26/2021, 22:20:43, 21.38733, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101087.00, 19.88, 32.69
4/26/2021, 22:20:44, 21.38733, -157.94649, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101087.00, 19.81, 32.69
4/26/2021, 22:20:45, 21.38731, -157.94646, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101089.00, 19.81, 32.69
4/26/2021, 22:20:46, 21.38731, -157.94646, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101089.75, 19.94, 32.69
4/26/2021, 22:20:47, 21.38731, -157.94646, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101090.00, 19.94, 32.69
4/26/2021, 22:20:48, 21.38730, -157.94646, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101091.75, 19.38, 32.69
4/26/2021, 22:20:49, 21.38730, -157.94646, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101093.50, 19.75, 32.69
4/26/2021, 22:20:51, 21.38730, -157.94646, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101089.50, 19.63, 32.69
4/26/2021, 22:20:52, 21.38730, -157.94646, 1, 183, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.10, 11.81, 1.06, -7.00, 101090.25, 19.38, 32.69
4/26/2021, 22:20:53, 21.38730, -157.94646, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.11, 12.38, 1.00, -7.00, 101102.00, 19.00, 32.69
4/26/2021, 22:20:54, 21.38730, -157.94646, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.06, -0.02, -0.12, 13.44, 0.88, -7.00, 101111.50, 16.31, 32.69
4/26/2021, 22:20:55, 21.38730, -157.94646, 1, 183, 0, 3, 3, 3, 3, 1.00, 0.02, 0.02, 0.00, 359.44, -2.69, -2.25, 101164.25, 14.75, 32.75
4/26/2021, 22:20:56, 21.38730, -157.94644, 1, 180, 0, 3, 3, 3, 3, 0.99, 0.10, 0.02, 0.02, 357.56, -1.50, -11.38, 101119.00, 15.38, 32.75
4/26/2021, 22:20:57, 21.38729, -157.94644, 1, 185, 0, 3, 3, 3, 0, 0.98, 0.18, 0.02, 0.04, 355.63, -1.63, -21.31, 101234.00, 11.13, 32.75
4/26/2021, 22:20:58, 21.38729, -157.94644, 1, 184, 0, 3, 3, 3, 2, 0.98, 0.19, -0.01, -0.03, 3.81, -0.06, -21.88, 101234.75, 8.13, 32.75
4/26/2021, 22:20:59, 21.38729, -157.94644, 1, 183, 0, 3, 3, 3, 0, 0.97, 0.08, -0.20, -0.12, 14.31, 21.13, -12.13, 101198.50, 11.06, 32.75
4/26/2021, 22:21:00, 21.38729, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.12, -0.10, -0.02, 1.63, 10.81, -14.00, 101202.00, 10.00, 32.75
4/26/2021, 22:21:02, 21.38729, -157.94644, 1, 185, 0, 3, 3, 3, 1, 0.99, 0.14, -0.02, 0.05, 354.00, 3.13, -16.00, 101185.50, 12.25, 32.75
4/26/2021, 22:21:03, 21.38729, -157.94644, 1, 183, 0, 3, 3, 3, 2, 0.99, 0.14, -0.02, 0.02, 358.13, 2.94, -16.06, 101185.50, 13.13, 32.75
4/26/2021, 22:21:04, 21.38729, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.99, 0.11, -0.01, -0.05, 6.00, 0.00, -12.31, 101217.75, 9.00, 32.75
4/26/2021, 22:21:05, 21.38729, -157.94644, 1, 183, 0, 3, 3, 3, 2, 0.98, 0.19, -0.01, -0.06, 6.81, -0.56, -21.63, 101227.75, 3.31, 32.81
4/26/2021, 22:21:06, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 2, 0.98, 0.20, -0.01, -0.05, 6.06, 0.00, -22.69, 101335.25, 5.56, 32.81
4/26/2021, 22:21:07, 21.38730, -157.94644, 1, 184, 0, 3, 3, 3, 2, 0.97, 0.18, -0.02, -0.14, 16.44, -1.13, -21.06, 101161.00, 12.88, 32.81
4/26/2021, 22:21:08, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 3, 0.96, 0.18, -0.02, -0.19, 22.69, -2.13, -20.88, 101163.50, 13.25, 32.81
4/26/2021, 22:21:09, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.98, 0.14, -0.02, -0.15, 17.69, -0.56, -16.25, 101176.75, 12.69, 32.81
4/26/2021, 22:21:10, 21.38730, -157.94644, 1, 181, 0, 3, 3, 3, 3, 0.97, 0.20, -0.02, -0.14, 16.44, -1.13, -23.06, 101163.75, 13.50, 32.81
4/26/2021, 22:21:12, 21.38730, -157.94644, 1, 184, 0, 3, 3, 3, 1, 0.99, 0.13, 0.01, -0.11, 12.50, -2.81, -14.38, 101188.75, 1.81, 32.81
4/26/2021, 22:21:13, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 3, 0.98, 0.12, 0.00, -0.18, 21.25, -2.88, -12.63, 101235.50, 9.44, 32.81
4/26/2021, 22:21:14, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.95, 0.17, 0.01, -0.27, 31.50, -6.81, -18.63, 101190.00, 11.94, 32.88
4/26/2021, 22:21:15, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 3, 0.95, 0.14, 0.03, -0.29, 33.81, -7.81, -13.88, 101169.25, 10.06, 32.81
4/26/2021, 22:21:16, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 3, 0.98, 0.17, -0.00, -0.15, 16.88, -2.69, -19.06, 101190.00, -8.06, 32.88
4/26/2021, 22:21:17, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.98, 0.18, -0.01, -0.11, 12.50, -1.19, -20.38, 101558.50, -8.19, 32.88
4/26/2021, 22:21:18, 21.38730, -157.94644, 1, 184, 0, 3, 3, 3, 3, 0.97, 0.17, -0.02, -0.17, 19.38, -1.06, -19.13, 101368.00, 1.56, 32.88
4/26/2021, 22:21:19, 21.38730, -157.94644, 1, 185, 0, 3, 3, 3, 3, 0.96, 0.18, -0.01, -0.20, 23.88, -2.81, -20.19, 101218.75, 7.88, 32.88
4/26/2021, 22:21:20, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 0, 0.94, -0.32, -0.05, -0.14, 16.69, 10.38, 36.00, 101223.00, 10.06, 32.88
4/26/2021, 22:21:21, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 0, 0.99, 0.01, -0.03, -0.12, 13.75, 3.69, -1.44, 101211.00, 10.00, 32.88
4/26/2021, 22:21:23, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 0, 1.00, 0.03, -0.06, -0.06, 6.69, 6.69, -3.38, 101204.50, 8.56, 32.94
4/26/2021, 22:21:24, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 0, 1.00, -0.02, -0.07, -0.05, 5.56, 7.94, 1.31, 101219.50, 6.50, 32.88
4/26/2021, 22:21:25, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 2, 0.84, -0.52, -0.14, -0.00, 0.63, 14.13, 64.25, 101246.75, 8.56, 32.94
4/26/2021, 22:21:26, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 1, 0.98, 0.21, -0.04, 0.01, 358.63, 5.25, -24.63, 101211.25, 9.63, 32.94
4/26/2021, 22:21:27, 21.38730, -157.94644, 1, 183, 0, 3, 3, 3, 2, 0.99, 0.13, -0.01, 0.10, 348.38, 2.69, -15.13, 101218.75, 8.00, 32.94
4/26/2021, 22:21:28, 21.38730, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.99, 0.13, -0.01, 0.11, 347.06, 2.44, -14.88, 101246.75, 8.13, 32.94
4/26/2021, 22:21:29, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 2, 0.99, 0.12, 0.08, 0.06, 352.88, -7.94, -13.81, 101200.50, 8.00, 32.94
4/26/2021, 22:21:30, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.98, -0.00, 0.21, 0.03, 356.75, -24.63, -0.19, 101384.75, 4.25, 32.94
4/26/2021, 22:21:31, 21.38729, -157.94644, 1, 184, 0, 3, 3, 3, 2, 0.97, -0.07, 0.23, -0.03, 3.00, -25.88, 8.88, 101256.75, 3.88, 32.94
4/26/2021, 22:21:32, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.96, -0.06, 0.28, -0.04, 5.00, -32.31, 8.75, 101255.75, 10.63, 32.94
4/26/2021, 22:21:34, 21.38729, -157.94644, 1, 183, 0, 3, 3, 3, 3, 0.96, 0.05, 0.28, -0.02, 2.75, -32.31, -6.00, 101205.50, 9.75, 32.94
4/26/2021, 22:21:35, 21.38729, -157.94644, 1, 181, 0, 3, 3, 3, 3, 0.95, 0.11, 0.22, -0.18, 21.38, -27.63, -8.63, 101204.75, 10.88, 32.94
4/26/2021, 22:21:36, 21.38729, -157.94644, 1, 183, 0, 3, 3, 3, 2, 0.98, 0.18, 0.03, -0.02, 1.94, -4.13, -20.00, 101190.00, 8.44, 33.00
4/26/2021, 22:21:37, 21.38729, -157.94644, 1, 181, 0, 3, 3, 3, 3, 0.98, 0.18, 0.01, 0.10, 348.31, 0.63, -20.81, 101209.00, 11.25, 33.00
4/26/2021, 22:21:38, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.99, 0.16, 0.04, -0.01, 1.50, -4.13, -17.94, 101346.50, -8.38, 33.00
4/26/2021, 22:21:39, 21.38729, -157.94644, 1, 182, 0, 3, 3, 3, 3, 0.99, 0.09, 0.03, -0.09, 10.00, -4.00, -10.19, 101267.75, 10.88, 33.00
4/26/2021, 22:21:40, 21.38728, -157.94641, 1, 183, 0, 3, 3, 3, 3, 0.98, 0.15, 0.03, -0.10, 11.19, -5.25, -16.44, 101182.75, 11.69, 33.00
4/26/2021, 22:21:41, 21.38729, -157.94641, 1, 183, 0, 3, 3, 3, 3, 0.98, 0.16, 0.03, -0.10, 11.25, -5.56, -17.81, 101192.25, 9.00, 33.00
4/26/2021, 22:21:42, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.04, -0.10, 11.69, -6.44, -23.63, 101248.75, 9.50, 33.00
4/26/2021, 22:21:43, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.20, 0.03, -0.10, 11.63, -6.06, -22.50, 101205.00, 10.75, 33.00
4/26/2021, 22:21:45, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.03, -0.08, 9.31, -5.13, -23.50, 101183.50, 11.81, 33.00
4/26/2021, 22:21:46, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.03, -0.09, 10.00, -5.00, -23.75, 101301.25, -2.19, 33.00
4/26/2021, 22:21:47, 21.38729, -157.94641, 1, 183, 0, 3, 3, 3, 3, 0.97, 0.21, 0.02, -0.10, 11.75, -5.00, -23.50, 101235.50, 9.44, 33.00
4/26/2021, 22:21:48, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.98, 0.19, 0.02, -0.09, 10.63, -4.63, -21.69, 101217.25, 7.19, 33.06
4/26/2021, 22:21:49, 21.38729, -157.94641, 1, 183, 0, 3, 3, 3, 3, 0.97, 0.20, 0.02, -0.09, 10.69, -4.63, -22.94, 101232.25, -7.94, 33.00
4/26/2021, 22:21:50, 21.38729, -157.94641, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.02, -0.09, 10.75, -4.69, -23.75, 101332.25, -0.94, 33.06
4/26/2021, 22:21:51, 21.38728, -157.94640, 1, 183, 0, 3, 3, 3, 3, 0.97, 0.21, 0.02, -0.09, 10.75, -4.69, -23.56, 101302.00, 3.75, 33.06
4/26/2021, 22:21:52, 21.38728, -157.94640, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.02, -0.09, 10.75, -4.63, -23.56, 101264.75, 11.44, 33.06
4/26/2021, 22:21:53, 21.38728, -157.94640, 1, 183, 0, 3, 3, 3, 3, 0.97, 0.22, 0.02, -0.09, 10.63, -4.50, -25.25, 101509.75, 3.94, 33.06
4/26/2021, 22:21:54, 21.38728, -157.94640, 1, 183, 0, 3, 3, 3, 3, 0.97, 0.22, 0.02, -0.09, 10.50, -4.50, -24.75, 101241.75, 6.38, 33.06
4/26/2021, 22:21:56, 21.38728, -157.94640, 1, 182, 0, 3, 3, 3, 3, 0.97, 0.21, 0.02, -0.09, 10.56, -4.44, -24.25, 101298.00, 6.38, 33.06
4/26/2021, 22:21:57, 21.38728, -157.94640, 1, 183, 0, 3, 3, 2, 3, 0.98, 0.16, 0.02, -0.11, 12.44, -4.69, -18.38, 101212.75, 1.56, 33.06
4/26/2021, 22:21:58, 21.38728, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.99, 0.15, 0.02, -0.07, 8.56, -3.38, -17.19, 101516.50, -34.19, 33.06
4/26/2021, 22:21:59, 21.38728, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.16, 0.02, -0.07, 8.50, -3.06, -18.69, 101789.00, -40.69, 33.06
4/26/2021, 22:22:00, 21.38728, -157.94640, 1, 183, 0, 3, 3, 2, 3, 0.98, 0.12, 0.02, -0.13, 15.56, -4.19, -12.94, 101213.25, 10.88, 33.13
4/26/2021, 22:22:01, 21.38728, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.17, 0.02, -0.14, 16.06, -4.88, -18.69, 101197.00, 8.00, 33.13
4/26/2021, 22:22:02, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.15, 0.02, -0.13, 15.25, -4.75, -16.69, 101206.25, 10.25, 33.13
4/26/2021, 22:22:03, 21.38727, -157.94640, 1, 183, 0, 3, 3, 2, 3, 0.98, 0.18, 0.02, -0.13, 15.25, -4.94, -19.69, 101200.00, 10.38, 33.13
4/26/2021, 22:22:04, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.17, 0.02, -0.13, 14.69, -4.75, -18.88, 101203.25, 10.31, 33.13
4/26/2021, 22:22:05, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.18, 0.02, -0.12, 13.88, -4.63, -20.19, 101206.50, 9.88, 33.13
4/26/2021, 22:22:07, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.17, 0.02, -0.13, 14.88, -4.88, -19.13, 101205.25, 9.31, 33.13
4/26/2021, 22:22:08, 21.38727, -157.94640, 1, 183, 0, 3, 3, 2, 3, 0.97, 0.19, 0.02, -0.11, 13.06, -4.50, -21.63, 101264.00, 6.31, 33.13
4/26/2021, 22:22:09, 21.38727, -157.94640, 1, 181, 0, 3, 3, 2, 3, 0.98, 0.18, 0.02, -0.11, 12.56, -4.06, -20.75, 101283.25, -1.31, 33.13
4/26/2021, 22:22:10, 21.38727, -157.94640, 1, 183, 0, 3, 3, 2, 3, 0.98, 0.16, 0.02, -0.15, 17.44, -5.50, -17.69, 101213.25, 9.81, 33.13
4/26/2021, 22:22:11, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.17, 0.02, -0.13, 14.94, -4.94, -19.31, 101205.00, 8.88, 33.19
4/26/2021, 22:22:12, 21.38727, -157.94640, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.18, 0.02, -0.13, 14.81, -5.06, -19.81, 101211.50, -0.88, 33.19
4/26/2021, 22:22:13, 21.38729, -157.94643, 1, 183, 0, 3, 3, 2, 3, 0.99, 0.09, 0.02, -0.08, 9.13, -2.69, -10.50, 101305.50, 1.69, 33.19
4/26/2021, 22:22:14, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.99, 0.16, 0.02, -0.06, 6.56, -3.75, -18.25, 101208.25, 7.69, 33.19
4/26/2021, 22:22:15, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.17, 0.03, -0.07, 7.81, -4.25, -19.00, 101289.00, -8.88, 33.19
4/26/2021, 22:22:16, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.99, 0.11, 0.01, -0.08, 9.31, -2.63, -12.25, 101354.25, 8.63, 33.19
4/26/2021, 22:22:18, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.97, 0.21, 0.02, -0.09, 10.50, -4.06, -23.50, 101228.75, 8.81, 33.19
4/26/2021, 22:22:19, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.19, 0.02, -0.09, 10.38, -3.88, -22.06, 101229.00, 8.44, 33.19
4/26/2021, 22:22:20, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.18, 0.02, -0.09, 10.75, -3.81, -20.00, 101223.00, 8.69, 33.19
4/26/2021, 22:22:21, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.19, 0.02, -0.08, 9.81, -3.81, -21.56, 101227.75, 7.81, 33.25
4/26/2021, 22:22:22, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.20, 0.02, -0.08, 9.25, -3.88, -22.75, 101237.50, 8.06, 33.25
4/26/2021, 22:22:23, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.97, 0.22, 0.01, -0.05, 6.44, -2.63, -25.00, 101453.75, -26.56, 33.25
4/26/2021, 22:22:24, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.18, 0.00, -0.01, 1.56, -0.31, -21.19, 101289.50, -6.75, 33.25
4/26/2021, 22:22:25, 21.38729, -157.94643, 1, 183, 0, 3, 3, 2, 3, 0.98, 0.17, 0.01, -0.10, 11.69, -3.19, -19.38, 101254.50, -12.88, 33.25
4/26/2021, 22:22:26, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.98, 0.18, 0.00, -0.09, 10.81, -2.06, -20.56, 101282.00, 5.13, 33.25
4/26/2021, 22:22:27, 21.38729, -157.94643, 1, 182, 0, 3, 3, 2, 3, 0.99, 0.08, -0.01, -0.10, 12.00, 0.00, -8.69, 101251.75, 6.13, 33.25
